United States, Period fertility tables, birth orders 1 to 5+
Last modified: 22/06/2018
Year     x       w0x       m1x       q1x     l0x    b1x     L0x   Sb1x       w1x       m2x       q2x    l1x    b2x     L1x   Sb2x       w2x       m3x       q3x    l2x    b3x     L2x   Sb3x       w3x       m4x       q4x    l3x    b4x     L3x   Sb4x       w4x      m5px      q5px    l4x   b5px     L4x  Sb5px
1965    40   0.11217   0.01061   0.01055     937     10     932   9063   0.12450   0.01606   0.01593   1249     20    1244   7814   0.24702   0.01232   0.01224   2525     31    2520   5289   0.20810   0.01720   0.01705   2312     40    2308   2976   0.30820   0.04651   0.04546   2976    139    2996   3298
1965    41   0.11827   0.00683   0.00680     927      6     924   9073   0.12892   0.00936   0.00932   1239     12    1236   7834   0.25039   0.00795   0.00791   2514     20    2510   5320   0.20439   0.01229   0.01222   2304     28    2299   3016   0.29804   0.03274   0.03221   3016     99    3030   3438
1965    42   0.12909   0.00490   0.00489     921      5     919   9079   0.13392   0.00566   0.00564   1234      7    1232   7845   0.25070   0.00546   0.00544   2506     14    2502   5340   0.19961   0.00859   0.00855   2295     20    2292   3044   0.28668   0.02541   0.02510   3044     78    3054   3537
1965    43   0.13468   0.00276   0.00276     917      3     915   9083   0.14112   0.00332   0.00331   1231      4    1230   7852   0.24914   0.00345   0.00345   2499      9    2497   5353   0.19586   0.00484   0.00483   2289     11    2288   3064   0.27920   0.01774   0.01759   3064     54    3070   3615
1965    44   0.13982   0.00155   0.00155     914      1     913   9086   0.14784   0.00190   0.00190   1230      2    1229   7856   0.24658   0.00177   0.00177   2495      4    2493   5362   0.19208   0.00281   0.00281   2287      6    2286   3075   0.27368   0.01018   0.01013   3075     31    3078   3669
1965    45   0.15449   0.00063   0.00063     913      1     912   9087   0.15348   0.00081   0.00081   1229      1    1228   7859   0.24388   0.00083   0.00083   2492      2    2492   5366   0.18570   0.00145   0.00145   2285      3    2284   3082   0.26245   0.00602   0.00600   3082     19    3083   3700
1965    46   0.17320   0.00025   0.00025     912      0     912   9088   0.15809   0.00029   0.00029   1228      0    1228   7860   0.24290   0.00038   0.00038   2491      1    2491   5368   0.17803   0.00058   0.00058   2283      1    2283   3085   0.24778   0.00266   0.00265   3085      8    3086   3719
1965    47         .         .         .     912      .       .   9088         .         .         .   1228      .       .   7860         .         .         .   2491      .       .   5369         .         .         .   2283      .       .   3086         .         .         .   3086      .       .   3727
1965    48         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    49         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    50         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    51         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    52         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    53         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    54         .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1965    55+        .         .         .       .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .         .         .         .      .      .       .      .
1966    12-  1.00000   0.00000   0.00000   10000      0   10000      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1966    13   0.99987   0.00025   0.00025   10000      2    9999      0   0.00012   0.07296   0.07039      0      0       1      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1966    14   0.99777   0.00401   0.00400    9998     40    9978      2   0.00216   0.06457   0.06255      2      1      22      0   0.00007   0.05297   0.05160      0      0       0      0   0.00000         .         .      0      0       0      0   0.00000         .         .      0      0       0      0
1966    15   0.99003   0.01167   0.01160    9958    116    9900     42   0.00936   0.09289   0.08876     41      9      97      2   0.00059   0.07248   0.06994      2      0       3      0   0.00002   0.13635   0.12765      0      0       0      0   0.00000         .         .      0      0       0      0
1966    16   0.96993   0.02963   0.02920    9842    287    9698    158   0.02701   0.14130   0.13198    147     40     281     11   0.00283   0.11650   0.11009     10      2      19      0   0.00021   0.12560   0.11818      0      0       1      0   0.00002   0.22482   0.20210      0      0       0      0
1966    17   0.93027   0.05431   0.05287    9555    505    9302    445   0.05933   0.17422   0.16026    395    107     616     50   0.00922   0.15956   0.14777     48     12      76      3   0.00108   0.13366   0.12529      2      1       6      0   0.00011   0.15930   0.14755      0      0       0      0
1966    18   0.86753   0.08607   0.08252    9050    747    8676    950   0.10545   0.20338   0.18461    793    222    1093    158   0.02284   0.18419   0.16866    143     38     204     15   0.00364   0.17815   0.16358     14      4      25      1   0.00054   0.18518   0.16949      1      0       2      0
1966    19   0.77692   0.12639   0.11888    8303    987    7809   1697   0.16417   0.20443   0.18547   1317    345    1689    380   0.04709   0.18306   0.16771    328     77     422     52   0.00979   0.18084   0.16585     47     13      71      5   0.00203   0.16882   0.15568      5      2       9      0
1966    20   0.66901   0.14492   0.13513    7316    989    6821   2684   0.21979   0.22388   0.20134   1959    505    2256    725   0.08357   0.18631   0.17043    596    138     742    130   0.02163   0.21107   0.19092    112     32     152     18   0.00600   0.22230   0.20006     18      6      29      2
1966    21   0.56368   0.15613   0.14483    6327    916    5869   3673   0.25473   0.24099   0.21508   2443    636    2638   1230   0.12826   0.18142   0.16633    962    208    1145    268   0.03963   0.19752   0.17977    218     55     278     50   0.01370   0.20712   0.18768     50     14      70      8
1966    22   0.46616   0.16869   0.15557    5411    842    4990   4589   0.26969   0.25027   0.22244   2723    711    2841   1866   0.17499   0.17081   0.15737   1390    271    1584    476   0.06311   0.17749   0.16302    371     80     450    105   0.02605   0.20358   0.18477    105     28     135     23
1966    23   0.37772   0.17987   0.16502    4569    754    4192   5431   0.26795   0.25412   0.22547   2854    739    2909   2577   0.21846   0.16151   0.14944   1831    326    2016    746   0.09121   0.16623   0.15347    561    109     655    185   0.04466   0.19779   0.17999    185     45     228     50
1966    24   0.30144   0.17625   0.16197    3815    618    3506   6185   0.25202   0.24919   0.22159   2869    713    2860   3316   0.25246   0.15151   0.14084   2245    364    2404   1072   0.12338   0.14698   0.13692    778    130     883    294   0.07070   0.18021   0.16531    294     63     347     95
1966    25   0.23983   0.17139   0.15787    3197    505    2945   6803   0.22819   0.24134   0.21536   2774    658    2728   4029   0.27233   0.14735   0.13724   2593    400    2714   1436   0.15581   0.13600   0.12734   1013    153    1126    423   0.10384   0.17319   0.15939    423     85     488    158
