Sweden, Cohort fertility tables, birth orders 1 to 5+
Last modified: 11/01/2018
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1958    33   223    2219   0.10591   0.10059   7781   344   1925   0.18456   0.17877   5856    268   3773   0.07031   0.07102   2083     94   1614   0.05519   0.05816    469     41    469   0.07945   0.08741     135     4.29
1958    34   170    1996   0.08884   0.08506   8004   283   1804   0.16227   0.15715   6200    230   3849   0.05930   0.05971   2351     84   1788   0.04504   0.04688    563     44    563   0.07226   0.07765     176     4.31
1958    35   148    1826   0.08419   0.08079   8174   222   1690   0.13462   0.13163   6484    184   3903   0.04695   0.04718   2581     70   1934   0.03523   0.03627    647     45    647   0.06637   0.06997     219     4.34
1958    36   105    1679   0.06467   0.06264   8321   177   1615   0.11230   0.10979   6706    137   3941   0.03462   0.03479   2765     56   2048   0.02698   0.02751    717     35    717   0.04644   0.04826     264     4.37
1958    37    84    1574   0.05493   0.05346   8426   125   1543   0.08238   0.08127   6883     97   3981   0.02440   0.02448   2902     46   2129   0.02119   0.02145    773     30    773   0.03818   0.03931     299     4.39
1958    38    62    1490   0.04216   0.04129   8510    92   1502   0.06159   0.06097   7009     69   4009   0.01705   0.01710   3000     32   2181   0.01462   0.01475    819     27    819   0.03179   0.03241     329     4.40
1958    39    43    1428   0.03038   0.02992   8572    71   1472   0.04850   0.04804   7100     55   4032   0.01358   0.01361   3068     24   2217   0.01055   0.01063    851     22    851   0.02548   0.02584     356     4.42
1958    40    30    1385   0.02170   0.02146   8615    45   1444   0.03136   0.03120   7171     38   4048   0.00947   0.00947   3123     20   2249   0.00880   0.00884    874     20    874   0.02268   0.02294     378     4.43
1958    41    20    1356   0.01451   0.01440   8644    28   1428   0.01964   0.01958   7216     25   4055   0.00607   0.00607   3161     11   2267   0.00487   0.00489    894     16    894   0.01740   0.01751     398     4.45
1958    42    13    1336   0.01004   0.00999   8664    17   1420   0.01164   0.01162   7244     17   4058   0.00415   0.00415   3186      7   2281   0.00323   0.00323    905     12    905   0.01371   0.01377     414     4.46
1958    43     9    1323   0.00678   0.00676   8677    12   1417   0.00830   0.00829   7261     12   4058   0.00294   0.00294   3203      6   2290   0.00283   0.00283    913      7    913   0.00785   0.00787     426     4.47
1958    44     5    1314   0.00401   0.00400   8686     5   1414   0.00371   0.00371   7272      4   4058   0.00086   0.00086   3215      3   2296   0.00122   0.00122    919      6    919   0.00627   0.00628     433     4.47
1958    45     3    1308   0.00214   0.00214   8692     2   1414   0.00148   0.00148   7278      1   4059   0.00034   0.00034   3218      2   2296   0.00069   0.00069    922      3    922   0.00322   0.00322     439     4.48
1958    46     1    1306   0.00067   0.00067   8694     1   1415   0.00062   0.00062   7280      1   4060   0.00017   0.00017   3220      1   2296   0.00023   0.00023    924      2    924   0.00170   0.00170     442     4.48
1958    47     1    1305   0.00067   0.00067   8695     1   1415   0.00037   0.00037   7281      0   4060   0.00000   0.00000   3220      1   2296   0.00030   0.00030    924      1    924   0.00094   0.00095     444     4.48
1958    48     0    1304   0.00027   0.00027   8696     0   1415   0.00025   0.00025   7281      0   4061   0.00009   0.00009   3220      1   2296   0.00023   0.00023    925      0    925   0.00019   0.00019     444     4.48
1958    49     0    1304   0.00027   0.00027   8696     0   1415   0.00012   0.00012   7281      0   4061   0.00009   0.00009   3221      0   2295   0.00000   0.00000    925      0    925   0.00000   0.00000     445     4.48
1958    50     1    1303   0.00040   0.00040   8697     0   1415   0.00012   0.00012   7282      0   4061   0.00000   0.00000   3221      0   2296   0.00000   0.00000    925      0    925   0.00000   0.00000     445     4.48
1958    51     0    1303   0.00013   0.00013   8697     0   1416   0.00012   0.00012   7282      0   4061   0.00004   0.00004   3221      0   2296   0.00015   0.00015    925      0    925   0.00019   0.00019     445     4.48
1958    52     0    1303   0.00013   0.00013   8697     0   1416   0.00012   0.00012   7282      0   4061   0.00000   0.00000   3221      0   2296   0.00000   0.00000    926      0    926   0.00000   0.00000     445     4.48
1958    53     0    1302   0.00000   0.00000   8698     0   1416   0.00012   0.00012   7282      0   4061   0.00000   0.00000   3221      0   2296   0.00000   0.00000    926      0    926   0.00019   0.00019     445     4.48
1958    54     0    1302   0.00000   0.00000   8698     0   1415   0.00000   0.00000   7282      0   4061   0.00000   0.00000   3221      0   2296   0.00000   0.00000    926      0    926   0.00000   0.00000     445     4.48
1958    55+    0    1302   0.00000   0.00000   8698     0   1415   0.00000   0.00000   7282      0   4061   0.00000   0.00000   3221      0   2296   0.00000   0.00000    926      0    926   0.00038   0.00038     445     4.48
1959    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1959    13     0   10000   0.00004   0.00004      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1959    14     2   10000   0.00016   0.00016      0     0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1959    15    23    9998   0.00229   0.00229      2     0      2   0.01470   0.09993      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1959    16    72    9975   0.00727   0.00725     25     1     25   0.00967   0.02374      0      0      0   0.49924   0.99696      0      0      0         .         .      0      0      0         .         .       0        .
1959    17   163    9903   0.01659   0.01645     97     6     96   0.03214   0.05837      1      0      1   0.00000   0.00000      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1959    18   267    9740   0.02775   0.02737    260    22    254   0.05946   0.08809      6      0      6   0.00000   0.00000      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1959    19   408    9473   0.04402   0.04307    527    55    498   0.08205   0.11112     29      2     29   0.03102   0.06013      0      0      0   0.00000   0.00000      0      0      0         .         .       0        .
1959    20   502    9065   0.05700   0.05542    935   121    851   0.11647   0.14257     84      7     82   0.04740   0.08047      2      0      2   0.03687   0.09880      0      0      0         .         .       0        .
1959    21   557    8563   0.06724   0.06506   1437   191   1232   0.13514   0.15522    205     13    197   0.04586   0.06660      9      1      8   0.07843   0.13481      0      0      0   0.00000   0.00000       0     4.00
1959    22   568    8006   0.07355   0.07095   1994   280   1598   0.16104   0.17554    397     34    375   0.06749   0.08971     22      2     20   0.06226   0.11035      1      0      1   0.07678   0.14236       0     4.00
1959    23   572    7438   0.07992   0.07685   2562   367   1885   0.18490   0.19491    677     57    622   0.07318   0.09146     55      5     52   0.06733   0.10095      4      0      4   0.06048   0.10490       0     4.05
1959    24   613    6866   0.09337   0.08921   3134   413   2089   0.18867   0.19768   1044     88    932   0.08049   0.09452    112     11    103   0.07609   0.10455      9      2      9   0.11827   0.19109       1     4.06
1959    25   646    6254   0.10895   0.10332   3746   484   2289   0.20414   0.21138   1457    123   1257   0.08539   0.09765    200     16    181   0.06742   0.08738     20      2     20   0.08112   0.11383       2     4.11
1959    26   623    5608   0.11757   0.11104   4392   552   2451   0.22179   0.22501   1941    172   1618   0.09498   0.10613    323     29    288   0.08210   0.10241     35      5     35   0.10355   0.14668       4     4.13
1959    27   607    4985   0.12975   0.12184   5015   569   2522   0.22379   0.22550   2493    192   1998   0.08796   0.09625    495     37    430   0.07316   0.08637     65      8     65   0.09526   0.12254      10     4.15
1959    28   549    4378   0.13378   0.12539   5622   625   2561   0.24784   0.24415   3062    236   2374   0.09198   0.09952    687     50    585   0.07319   0.08486    102     11    102   0.08558   0.10642      18     4.17
1959    29   484    3829   0.13491   0.12638   6171   616   2485   0.25481   0.24802   3687    274   2763   0.09351   0.09929    923     65    772   0.07361   0.08362    152     19    152   0.10539   0.12781      28     4.19
1959    30   433    3345   0.13833   0.12938   6655   566   2352   0.24756   0.24056   4303    288   3105   0.08874   0.09271   1198     77    982   0.07062   0.07821    216     25    216   0.09818   0.11561      48     4.22
1959    31   360    2912   0.13162   0.12350   7088   509   2219   0.23718   0.22921   4869    318   3383   0.09132   0.09390   1486     94   1193   0.07188   0.07862    293     30    293   0.08687   0.10078      73     4.25
1959    32   276    2552   0.11434   0.10816   7448   442   2070   0.22231   0.21341   5377    288   3574   0.07880   0.08050   1803     90   1417   0.05971   0.06386    387     33    387   0.07590   0.08478     102     4.26
1959    33   218    2276   0.10048   0.09567   7724   357   1904   0.19476   0.18762   5819    264   3728   0.06995   0.07082   2091     95   1614   0.05585   0.05878    477     36    477   0.06913   0.07601     135     4.28
1959    34   181    2059   0.09218   0.08812   7941   279   1765   0.16255   0.15806   6177    219   3821   0.05683   0.05728   2355     81   1783   0.04375   0.04544    572     37    572   0.06120   0.06554     171     4.30
